2024-05-23 02:08:17,746: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:17,747: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:17,748: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-23 02:08:17,749: root: INFO: Current backtesting datetime 2022-01-25 16:00:00-05:00
2024-05-23 02:08:17,750: root: INFO: Current backtesting datetime 2022-01-26 09:30:00-05:00
2024-05-23 02:08:17,752: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-23 02:08:17[0m
2024-05-23 02:08:17,753: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:17,754: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:18,148: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-23 02:08:18[0m
2024-05-23 02:08:18,148: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:18,148: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:18,149: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:18,150: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:18,150: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:18,151: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:18,152: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-23 02:08:18,154: root: INFO: Current backtesting datetime 2022-01-26 16:00:00-05:00
2024-05-23 02:08:18,154: root: INFO: Current backtesting datetime 2022-01-27 09:30:00-05:00
2024-05-23 02:08:18,157: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-23 02:08:18[0m
2024-05-23 02:08:18,157: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:18,159: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:18,690: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-23 02:08:18[0m
2024-05-23 02:08:18,690: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:18,690: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:18,691: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:18,692: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:18,692: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:18,693: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:18,695: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-23 02:08:18,696: root: INFO: Current backtesting datetime 2022-01-27 16:00:00-05:00
2024-05-23 02:08:18,696: root: INFO: Current backtesting datetime 2022-01-28 09:30:00-05:00
2024-05-23 02:08:18,699: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-23 02:08:18[0m
2024-05-23 02:08:18,699: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:18,701: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,132: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-23 02:08:19[0m
2024-05-23 02:08:19,133: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:19,133: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,135: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,271: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:19,271: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,272: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,276: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-23 02:08:19,277: root: INFO: Current backtesting datetime 2022-01-28 16:00:00-05:00
2024-05-23 02:08:19,277: root: INFO: Current backtesting datetime 2022-01-29 09:30:00-05:00
2024-05-23 02:08:19,280: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-05-23 02:08:19,280: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:19,280: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,281: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,282: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:19,282: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,283: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,285: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:19,285: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,286: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,286: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:19,286: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,287: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,289: root: INFO: Current backtesting datetime 2022-01-29 09:29:00-05:00
2024-05-23 02:08:19,289: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:19,290: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,290: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,291: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:19,291: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,292: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,293: root: INFO: Current backtesting datetime 2022-01-29 09:29:00-05:00
2024-05-23 02:08:19,293: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-05-23 02:08:19,294: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:19,294: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,295: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,296: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:19,296: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,298: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,300: root: INFO: Current backtesting datetime 2022-01-31 08:30:00-05:00
2024-05-23 02:08:19,300: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,301: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,303: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-23 02:08:19,303: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:19,303: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,304: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,305: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:19,305: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,306: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,307: root: INFO: Current backtesting datetime 2022-01-31 09:30:00-05:00
2024-05-23 02:08:19,307: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-23 02:08:19,340: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-23 02:08:19[0m
2024-05-23 02:08:19,341: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,343: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:19,810: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-23 02:08:19[0m
2024-05-23 02:08:19,810: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
